address,area,bedrooms,date,floors,price,title,road,ward,district,address_complete,road_cat,ward_cat,district_cat,price_converted,is_price_per_m2,price_per_m2
"Đường Hoàng Hoa Thám, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",43,4,Hôm qua,5," 9,35 tỷ","- Bán nhà đường Hoàng Hoa Thám, sát phố, nội thất xịn sò, 43m2, 9.35 tỷ.",Hoàng Hoa Thám,Thụy Khuê,Tây Hồ,1,212,258,25,9350.0,False,217.4418604651163
"Đường Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",30,3,Hôm qua,4," 3,5 tỷ","SIÊU HÓT BÁN NHÀ KIM GIANG , Thanh Trì, Hà Nội, 30m2 Giá Chỉ 3,7 Tỷ",Kim Giang,Thanh Liệt,Thanh Trì,1,348,228,21,3500.0,False,116.66666666666667
"Đường Ngọc Trục, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",35,3,Hôm qua,5," 5,8 tỷ",BÁN NHÀ NGỌC TRỤC - 5 TẦNG CỰC HIẾM KHU VỰC - GIÁ SỐC,Ngọc Trục,Đại Mỗ,Nam Từ Liêm,1,606,375,14,5800.0,False,165.71428571428572
"Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",39,3,Hôm qua,3," 8,3 tỷ",🏡 VẠN PHÚC – MUA ĐẤT TẶNG NHÀ 3 TẦNG – Ô TÔ TRÁNH – GIÁ CHỈ 8.3 TỶ!,Vạn Phúc,Vạn Phúc,Hà Đông,1,986,334,10,8300.0,False,212.82051282051282
"Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",30,3,Hôm qua,5," 6,5 tỷ",VIP HÀ ĐÔNG - 10M RA MẶT NGÕ Ô TÔ KINH DOANH - NHÀ ĐẸP DÂN XÂY CHẮC CHẮN - GIÁ CHỈ HƠN 6T,Vạn Phúc,Vạn Phúc,Hà Đông,1,986,334,10,6500.0,False,216.66666666666666
"Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",45,7,Hôm qua,5," 10,6 tỷ",💥 SIÊU PHẨM VẠN PHÚC - HÀ ĐÔNG - 45M2 - NHÀ 5 TẦNG THANG MÁY,Vạn Phúc,Vạn Phúc,Hà Đông,1,986,334,10,10600.0,False,235.55555555555554
"Đường Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",54,7,Hôm qua,7, 15 tỷ,"Hàng hiếm !Liền Kề La Khê đối diện Parcity ,50/54m2 7 tầng thang máy ,phân lô vỉa hè 15tỷ",Lê Trọng Tấn,La Khê,Hà Đông,1,409,109,10,15000.0,False,277.77777777777777
"Phố Đặng Thùy Trâm, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",40,4,Hôm nay,5," 14,5 tỷ","PHÂN LÔ ĐẶNG THUỲ TRÂM, CẦU GIẤY, 40M2, Ô TÔ TRÁNH, 14.x Tỷ",Đặng Thùy Trâm,Dịch Vọng Hậu,Cầu Giấy,1,1101,52,4,14500.0,False,362.5
"Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",48,4,Hôm nay,6," 16,5 tỷ","BÁN NHÀ CẦU GIẤY 6T THANG MÁY ĐẸP LONG LANH, MT 4.6 GIÁ 16.5 TỶ",Cầu Giấy,Quan Hoa,Cầu Giấy,1,127,204,4,16500.0,False,343.75
"Đường Trần Kim Xuyến, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",60,5,Hôm nay,4, 19 tỷ,"BÁN NHÀ TRẦN KIM XUYẾN, YÊN HOÀ, 60M2, Ô TÔ TRÁNH, KINH DOANH, 19 TỶ",Trần Kim Xuyến,Yên Hòa,Cầu Giấy,1,839,346,4,19000.0,False,316.6666666666667
"Đường Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",60,6,Hôm nay,6, 26 tỷ,"MẶT PHỐ BA ĐÌNH 60M2, MẶT TIỀN 4.8 CỰC ĐẸP, ĐẤT VƯỢNG KHÍ GIÁ 26 TỶ",Vĩnh Phúc,Vĩnh Phúc,Ba Đình,1,964,332,1,26000.0,False,433.3333333333333
"Phố Phạm Tuấn Tài, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",75,5,Hôm nay,5," 31,8 tỷ","CHỦ BÁN GẤP MẶT PHỐ CẦU GIẤY 75M2, MT 6M, KINH DOANH SẦM UẤT, 31.8 TỶ",Phạm Tuấn Tài,Dịch Vọng Hậu,Cầu Giấy,1,685,52,4,31800.0,False,424.0
"Đường Dương Khuê, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",80,1,Hôm nay,1, 31 tỷ,"MẢNH ĐẤT VÀNG CẦU GIẤY 80M2, MT 6M, VỈA HÈ, Ô TÔ TRÁNH KINH DOANH",Dương Khuê,Mai Dịch,Cầu Giấy,1,168,124,4,31000.0,False,387.5
"Đường Nguyễn Hoàng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",75,6,Hôm nay,7, 33 tỷ,"MẶT PHỐ NGUYỄN HOÀNG 75M2, 7T, MT 4.5, CỰC ĐẸP GIÁ 33 TỶ",Nguyễn Hoàng,Mai Dịch,Cầu Giấy,1,509,124,4,33000.0,False,440.0
"Phố Phùng Chí Kiên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",60,6,Hôm nay,7," 25,4 tỷ",BÁN TOÀ NHÀ 7T LÀM VĂN PHÒNG CẦU GIẤY LÔ GÓC 3 THOÁNG GIÁ 25.4 TỶ,Phùng Chí Kiên,Nghĩa Đô,Cầu Giấy,1,641,145,4,25400.0,False,423.3333333333333
"Phố Doãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",100,2,Hôm nay,1," 25,2 tỷ","BÁN MẢNH ĐẤT CẦU GIẤY 100M2, MT 5M, Ô TÔ TRÁNH, HIẾM GIÁ 25.5 TỶ",Doãn Kế Thiện,Mai Dịch,Cầu Giấy,1,164,124,4,25200.0,False,252.0
"Phố Doãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",70,5,Hôm nay,5," 23,6 tỷ","BÁN NHÀ CẦU GIẤY 70M2, MT 7M, LÔ GÓC 2 MẶT THOÁNG KINH DOANH SẦM UẤT, 23.6 TỶ",Doãn Kế Thiện,Mai Dịch,Cầu Giấy,1,164,124,4,23600.0,False,337.14285714285717
"Phố Doãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",70,5,Hôm nay,4, 21 tỷ,"BÁN NHÀ CẦU GIẤY 70M2, LÔ GÓC 2 MẶT TIỀN, Ô TÔ TRÁNH ĐỖ, GIÁ 21 TỶ",Doãn Kế Thiện,Mai Dịch,Cầu Giấy,1,164,124,4,21000.0,False,300.0
"Phố Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",55,5,Hôm nay,5," 18,8 tỷ","BÁN NHÀ PHÂN LÔ TRẦN QUỐC HOÀN 55M2, MT 4.2, Ô TÔ TRÁNH, GIÁ 18.8 TỶ",Trần Quốc Hoàn,Dịch Vọng Hậu,Cầu Giấy,1,848,52,4,18800.0,False,341.8181818181818
"Đường Nguyễn Chánh, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",62,5,Hôm nay,5," 19,5 tỷ","PHÂN LÔ NGUYỄN CHÁNH 62M2, MT 4.8M - KINH DOANH SẦM UẤT, Ô TÔ ĐỖ CỬA, 19.5 TỶ",Nguyễn Chánh,Trung Hòa,Cầu Giấy,1,497,271,4,19500.0,False,314.51612903225805
"Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",68,5,Hôm nay,5," 17,4 tỷ","CHỦ BÁN GẤP NHÀ HOÀNG QUỐC VIỆT 68M2, MT 5.8, 2 THOÁNG, Ở SƯỚNG, 17.4 TỶ",Hoàng Quốc Việt,Nghĩa Tân,Cầu Giấy,1,221,144,4,17400.0,False,255.88235294117646
"Phố Doãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",95,5,Hôm nay,5, 20 tỷ,"BÁN NHÀ CẦU GẤY 95M2 - LÔ GÓC 2 THOÁNG - MT 20M - ÔTÔ ĐỖ CỬA , Giá 20 tỉ",Doãn Kế Thiện,Mai Dịch,Cầu Giấy,1,164,124,4,20000.0,False,210.52631578947367
"Phố Phạm Tuấn Tài, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",65,5,Hôm nay,6, 19 tỷ,"BÁN NHÀ PHÂN LÔ PHẠM TUẤN TÀI 65M2, 6T, KINH DOANH Ô TÔ TRÁNH, 19 TỶ",Phạm Tuấn Tài,Dịch Vọng Hậu,Cầu Giấy,1,685,52,4,19000.0,False,292.3076923076923
"Phố Hoàng Ngân, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",68,7,Hôm nay,9, 32 tỷ,"BÁN NHÀ TOÀ NHÀ 9TẦNG PHỐ HOÀNG NGÂN, CÓ HẦM, MT 5.4, CỰC ĐẸP",Hoàng Ngân,Trung Hòa,Cầu Giấy,1,219,271,4,32000.0,False,470.5882352941176
"Đường Nguyễn Thị Định, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",80,7,Hôm nay,9," 29,5 tỷ","BÁN NHÀ PHÂN LÔ NGUYỄN THỊ ĐỊNH 80M2, 9T THANG MÁY, 2 MẶT NGÕ GIÁ 29.5 TỶ",Nguyễn Thị Định,Trung Hòa,Cầu Giấy,1,553,271,4,29500.0,False,368.75
"Đường Trung Hòa, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",96,6,Hôm nay,5, 28 tỷ,"PHÂN LÔ CỰC VÍP TRUNG HOÀ, 96M2, MT 5M, Ô TÔ TRÁNH, VỈA HÈ KINH DOANH",Trung Hòa,Trung Hòa,Cầu Giấy,1,798,271,4,28000.0,False,291.6666666666667
"Đường Nguyễn Khánh Toàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",52,5,Hôm nay,7," 19,4 tỷ","BÁN NHÀ PHÂN LÔ NGUYỄN KHÁNH TOÀN, 7T THANG MÁY, MT 4.5, NHÀ CỰC ĐẸP Ở NGAY",Nguyễn Khánh Toàn,Nghĩa Đô,Cầu Giấy,1,521,145,4,19400.0,False,373.0769230769231
"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",57,4,Hôm nay,5," 10,8 tỷ","BÁN NHÀ MỚI ĐẸP -MINH KHAI -HBT, FULL NỘI THẤT - 30M RA Ô TÔ 57m² x 5 tầng | Mặt tiền 6m |",Minh Khai,Minh Khai,Hai Bà Trưng,1,456,129,6,10800.0,False,189.47368421052633
"Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",126,3,Hôm nay,2, 24 tỷ,"Bán mảnh đất phố Bạch Mai - Hai Bà Trưng, ô tô, ngõ thông, gần phố, 126m2, 24 tỷ",Bạch Mai,Bạch Mai,Hai Bà Trưng,1,67,7,6,24000.0,False,190.47619047619048
"Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",52,4,Hôm nay,6," 23,7 tỷ",BÁN NHÀ MẶT NGÕ KINH DOANH - PHỐ BẠCH MAI -HAI BÀ TRƯNG - 52M² × 6 TẦNG - THANG MÁY - GIÁ,Bạch Mai,Bạch Mai,Hai Bà Trưng,1,67,7,6,23700.0,False,455.7692307692308
"Phố Lạc Trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",80,7,Hôm nay,5," 24,5 tỷ","Bán nhà phố Lạc Trung, Hai Bà Trưng – 80m², 6 tầng, thang máy, ô tô vào nhà",Lạc Trung,Thanh Lương,Hai Bà Trưng,1,443,230,6,24500.0,False,306.25
"Đường Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",38,4,Hôm nay,5," 15,5 tỷ","HIẾM) Bán nhà KINH DOANH phố Trần Khát Chân - Hai Bà Trưng, 38m2 x 5 tầng, mặt tiền 4m, 1",Trần Khát Chân,Thanh Nhàn,Hai Bà Trưng,1,838,233,6,15500.0,False,407.89473684210526
"Đường Tam Trinh, Phường Mai Động, Quận Hoàng Mai, Hà Nội",122,4,Hôm nay,5," 23,4 tỷ","ĐẲNG CẤP NHÀ VƯỜN –NGÕ 13 LĨNH NAM- HOÀNG MAI GARA Ô TÔ – CÁCH TIMES CITY 80M,122M ,5 TẦNG",Tam Trinh,Mai Động,Hoàng Mai,1,732,127,9,23400.0,False,191.80327868852459
"Phố Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",55,4,Hôm nay,6," 15,8 tỷ","Bán nhà Võ Thị Sáu, 55m² x 6T thang máy, MT 4m, giá 15.8 tỷ",Võ Thị Sáu,Thanh Nhàn,Hai Bà Trưng,1,941,233,6,15800.0,False,287.27272727272725
"Phố Lạc Trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",92,5,Hôm nay,6," 28,9 tỷ","Bán nhà biệt thự đẹp Lạc Trung - Hai Bà Trưng, phân lô ô tô tránh, 2 thoáng, 92m2 x 6 tầng",Lạc Trung,Thanh Lương,Hai Bà Trưng,1,443,230,6,28900.0,False,314.1304347826087
"Phố Lạc Trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",87,5,Hôm nay,5, 29 tỷ,Phân lô - Lạc Trung - đón tương lai ngời sáng - phân lô - ô tô tránh - vỉa hè - hạ 2 tỷ,Lạc Trung,Thanh Lương,Hai Bà Trưng,1,443,230,6,29000.0,False,333.3333333333333
"Phố Lạc Trung, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",50,4,Hôm nay,5, 18 tỷ,[SIÊU HIẾM] Bán nhà phân lô ngõ 61 Lạc Trung – Ô tô tránh – Vỉa hè rộng – 18 tỷ,Lạc Trung,Vĩnh Tuy,Hai Bà Trưng,1,443,311,6,18000.0,False,360.0
"Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",120,2,Hôm nay,1, 24 tỷ,"Bán nhà mặt phố Trương Định - Hai Bà Trưng, ngay ngã tư Bạch Mai, 102m2, mặt tiền rộng 6m,",Trương Định,Trương Định,Hai Bà Trưng,1,821,283,6,24000.0,False,200.0
"Đường Dục Tú, Xã Vân Hà, Huyện Đông Anh, Hà Nội",128,4,Hôm nay,3," 2,5 tỷ","BÁN CỰC GẤP NHÀ ,ĐẤT PHÂN LÔ HÀ KHÊ,VÂN HÀ, 128M ,đường ô tô tránh,50m ra mặt phố chỉ 2.5",Dục Tú,Vân Hà,Đông Anh,1,179,317,27,2500.0,False,19.53125
"Đường Việt Hùng, Xã Vân Hà, Huyện Đông Anh, Hà Nội",128,3,Hôm nay,2, 3 tỷ,"GIA ĐÌNH RẤT CẦN BÁN NHÀ, 2T THIẾ ÚNG ,VÂN HÀ ĐÔNG ANH, 128M , CHỈ 3tỷ.",Việt Hùng,Vân Hà,Đông Anh,1,928,317,27,3000.0,False,23.4375
"Xã Vân Hà, Huyện Đông Anh, Hà Nội",138,4,Hôm nay,3," 2,65 tỷ","BÁN NHÀ ĐẸP 3T, phân lô 138m VÂN HÀ ÔTÔ TRÁNH chỉ 2.65 tỷ",,Vân Hà,Đông Anh,0,-1,317,27,2650.0,False,19.202898550724637
"Đường Uy Nỗ, Xã Vân Hà, Huyện Đông Anh, Hà Nội",86,3,Hôm nay,3," 3,6 tỷ","BÁN CỰC GẤP, NHÀ 4T Ở NGAY LÔ GÓC cách ủy ban, VÂN HÀ, ĐÔNG ANH, 200M, ĐƯỜNG 6M,chỉ hơn 3t",Uy Nỗ,Vân Hà,Đông Anh,1,925,317,27,3600.0,False,41.86046511627907
"Đường Cao Lỗ, Xã Vân Hà, Huyện Đông Anh, Hà Nội",120,4,Hôm nay,4," 3,2 tỷ","CỰC KỲ CẦN BÁN NHÀ Ở NGAY 4T DT 120M²,nhốt tôtô,16 chỗ, Ở Đông Anh chỉ đầu 3 tỷ.",Cao Lỗ,Vân Hà,Đông Anh,1,89,317,27,3200.0,False,26.666666666666668
"Đường Chu Huy Mân, Phường Phúc Đồng, Quận Long Biên, Hà Nội",62,4,Hôm nay,5," 13,3 tỷ",Bán nhà ô tô tránh thang máy phố chu huy mân long biên 62m2 5t 3.9mt giá 13.3 tỷ,Chu Huy Mân,Phúc Đồng,Long Biên,1,98,196,11,13300.0,False,214.51612903225808
"Đường Nguyễn Văn Linh, Phường Phúc Đồng, Quận Long Biên, Hà Nội",50,4,Hôm nay,5," 17,5 tỷ",Bán nhà mặt phố nguyễn Linh long biên hồ phúc đồng 50m2 5t 4mt giá 17.5 tỷ,Nguyễn Văn Linh,Phúc Đồng,Long Biên,1,568,196,11,17500.0,False,350.0
"Đường Lý Sơn, Phường Thượng Thanh, Quận Long Biên, Hà Nội",70,3,Hôm nay,3," 28,5 tỷ",Bán nhà mặt phố lý sơn long biên 70m2 7.7m mặt tiền giá 28.5 tỷ(400tr/m2),Lý Sơn,Thượng Thanh,Long Biên,1,422,247,11,28500.0,False,407.14285714285717
"Phố Gia Quất, Phường Thượng Thanh, Quận Long Biên, Hà Nội",31,3,Hôm nay,3," 4,3 tỷ",Bán nhà phố gia quất Long biên hà nội 30.6m2 3t 3.6mt giá 4.3 tỷ,Gia Quất,Thượng Thanh,Long Biên,1,182,247,11,4300.0,False,138.70967741935485
"Đường Hòa Bình, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",35,3,Hôm nay,5," 7,15 tỷ","Bán siêu phần Minh Khai 35m 5 tầng, mặt tiền 4.5m, mặt ngõ kinh doanh. Giá chào 7.15 tỷ",Hòa Bình,Minh Khai,Hai Bà Trưng,1,292,129,6,7150.0,False,204.28571428571428
"Đường Hoàng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",32,2,Hôm nay,1," 5,35 tỷ",Bán nhà Bằng Liệt 32m cấp 4 3.8m ngõ thoáng rộng 20m ra oto tránh giá chào 5.35 tỷ.,Hoàng Liệt,Hoàng Liệt,Hoàng Mai,1,214,70,9,5350.0,False,167.1875
"Đường Trại Cá, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",55,3,Hôm nay,5," 8,5 tỷ",Bán nhà Trại Cá 55m 5 tầng lô góc thoáng sáng đáy đủ công năng giá 8.5 tỷ. Hai Bà Trưng,Trại Cá,Trương Định,Hai Bà Trưng,1,825,283,6,8500.0,False,154.54545454545453
"Đường Trịnh Đình Cửu, Phường Định Công, Quận Hoàng Mai, Hà Nội",51,4,Hôm nay,7," 19,9 tỷ","Bán nhà mặt phố Trịnh Đình Cửu nói không với quy hoạch 50m 7 tầng thang máy, Giá 19.9 tỷ.",Trịnh Đình Cửu,Định Công,Hoàng Mai,1,866,383,9,19900.0,False,390.19607843137254
"Phố Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",41,4,Hôm nay,6," 8,95 tỷ","Nhà siêu hót Vũ Tông Phan 41m 6 tầng mặt tiền 5m lô góc, kinh doanh, oto vào nhà giá 8.95",Vũ Tông Phan,Khương Đình,Thanh Xuân,1,976,96,22,8950.0,False,218.29268292682926
"Đường Lê Trọng Tấn, Phường Phú La, Quận Hà Đông, Hà Nội",77,3,Hôm nay,6," 4,8 tỷ","Bán Chung cư Victoria Văn Phú 77m 3 ngủ 2 WC.lô góc tầng trung thoáng sáng,giá 4.8 tỷ.",Lê Trọng Tấn,Phú La,Hà Đông,1,409,178,10,4800.0,False,62.33766233766234
"Phố Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",41,8,Hôm nay,6," 11,7 tỷ",Bán siêu phẩm Đại Từ 41m 6 tầng 8 phòng cho thuê dòng tiền giá chào 11.7 tỷ.,Đại Từ,Đại Kim,Hoàng Mai,1,1090,373,9,11700.0,False,285.3658536585366
"Phố Vũ Tông Phan, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",50,4,Hôm nay,4," 10,8 tỷ","Bán nhà Vũ Tông Phan 50 m 4 tầng oto đỗ cửa kinh doanh. Giá 10,8 tỷ rẻ nhất quận Thanh Xuâ",Vũ Tông Phan,Khương Trung,Thanh Xuân,1,976,95,22,10800.0,False,216.0
"Đường Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",93,3,Hôm nay,7," 5,52 tỷ",CHUNG CƯ CAO CẤP TÂY NAM LINH ĐÀM 93 M - 3 NGỦ - 2 WC - ĐỦ CÔNG NĂNG - GIÁ 5.520 TỶ,Linh Đàm,Hoàng Liệt,Hoàng Mai,1,373,70,9,5520.0,False,59.354838709677416
"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",60,4,Hôm nay,7," 10,5 tỷ","Mảnh Đất Siêu Đẹp Rất Phù Hợp Xây Chung Cư MiNi, Lô Góc, oto 2 Thoáng, Giá Chào 10.5 tỷ ,",Minh Khai,Minh Khai,Hai Bà Trưng,1,456,129,6,10500.0,False,175.0
"Phố Cù Chính Lan, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",52,4,Hôm nay,6," 18,5 tỷ",Bán siêu phẩn Cù Chính Lan 52m 6 tầng mặt tiền 4.5 18.5 tỷ PHÂN LÔ Ô TÔ TRÁNH 2 MẶT NGÕ,Cù Chính Lan,Khương Mai,Thanh Xuân,1,118,93,22,18500.0,False,355.7692307692308
"Phố Nguyễn Viết Xuân, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",50,4,Hôm nay,4," 11,5 tỷ","Bán nhà Nguyễn Viết Xuân, thành Xuân 45 m 4 tầng phân lô quân đội kinh doanh giá 11.5 tỷ",Nguyễn Viết Xuân,Khương Mai,Thanh Xuân,1,563,93,22,11500.0,False,230.0
"Đường Hoàng Đạo Thành, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",45,4,Hôm nay,6," 12,7 tỷ",Hoàng Đạo Thành 45m 6 tầng giá chào 12.7 tỷ Thanh Xuân kinh doanh oto tránh chỗ cực đẹp.,Hoàng Đạo Thành,Kim Giang,Thanh Xuân,1,227,100,22,12700.0,False,282.22222222222223
"Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",71,4,Hôm nay,4," 10,5 tỷ",Bán nhà Nguyễn Trãi 71m 4 tầng mặt tiền 5.8m lô góc giá 10.5 tỷ .,Nguyễn Trãi,Thanh Xuân Trung,Thanh Xuân,1,558,239,22,10500.0,False,147.88732394366198
"Đường Bùi Xương Trạch, Phường Khương Hạ, Quận Thanh Xuân, Hà Nội",37,4,Hôm nay,4," 7,7 tỷ",Bán siêu phẩm Bùi Xương Trạch 37 4 tầng mặt tiền 3.8m giá chào 7.7 tỷ VF3 lùi cửa.,Bùi Xương Trạch,Khương Hạ,Thanh Xuân,1,65,92,22,7700.0,False,208.1081081081081
"Phố Nguyễn Ngọc Nại, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",45,3,Hôm nay,6," 16,5 tỷ","Bán hoa hậu Nguyễn Ngọc Nại Thành Xuân 45m 6 tầng thang máy ,phân lô oto giá 16.5 tỷ.",Nguyễn Ngọc Nại,Khương Mai,Thanh Xuân,1,532,93,22,16500.0,False,366.6666666666667
"Đường Mai Dịch, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",66,8,Hôm nay,6," 14,5 tỷ","Quá Hiếm, Nhà Mai Dịch, Oto đỗ cửa, KD Văn Phòng hoặc CHDV. 600tr/năm. 66m2*14.5 tỷ.",Mai Dịch,Mai Dịch,Cầu Giấy,1,449,124,4,14500.0,False,219.6969696969697
"Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",30,4,Hôm nay,4," 7,87 tỷ",🔥 CHỊ LAN CẦN BÁN CĂN NHÀ LẠC LONG QUÂN- TÂY HỒ – CÁCH Ô TÔ 20M – ĐẸP HƠN NGƯỜI YÊU CŨ –,Lạc Long Quân,Nghĩa Đô,Cầu Giấy,1,441,145,4,7870.0,False,262.3333333333333
"Phố Quan Hoa, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",40,4,Hôm nay,4," 8,8 tỷ",🔥CỰC PHẨM QUAN HOA - NHÀ ĐẸP TỰ XÂY – SỔ VUÔNG – GẦN PHỐ – GIÁ HƠN 8 TỶ ! 🔥,Quan Hoa,Quan Hoa,Cầu Giấy,1,690,204,4,8800.0,False,220.0
"Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",45,4,Hôm nay,5," 8,5 tỷ",🔥HÓT NHÀ ĐẸP NGÕ 155 CẦU GIẤY – 45M2 × 5 TẦNG – MẶT TIỀN 4.5M – CHỈ 8.5 TỶ,Cầu Giấy,Dịch Vọng,Cầu Giấy,1,127,51,4,8500.0,False,188.88888888888889
"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",38,3,Hôm nay,5," 7,4 tỷ",🔥SIÊU PHẨM XUÂN ĐỈNH – LÔ GÓC – Ô TÔ ĐỖ CỬA – 5 TẦNG MỚI CỨNG – GẦN ĐSQ HÀN QUỐC – CHỈ 7.,Xuân Đỉnh,Xuân Đỉnh,Bắc Từ Liêm,1,997,343,2,7400.0,False,194.73684210526315
"Phố Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",45,7,Hôm nay,5," 8,5 tỷ",🔥CHỈ 8.5 TỶ SỞ HỮU DÒNG TIỀN 30TR/THÁNG- NHÀ ĐẸP NHƯ MƠ GIỮA TRUNG TÂM CẦU GIẤY🔥,Dương Quảng Hàm,Quan Hoa,Cầu Giấy,1,171,204,4,8500.0,False,188.88888888888889
"Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",35,3,Hôm nay,4," 7,4 tỷ","🔥CỰC HIẾM ! NHÀ 2 MẶT THOÁNG NGÕ 89 LẠC LONG QUÂN – GẦN CHỢ , GẦN Ô TÔ – 5 TẦNG – CHỈ 7.4",Lạc Long Quân,Nghĩa Đô,Cầu Giấy,1,441,145,4,7400.0,False,211.42857142857142
"Đường Trương Công Giai, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",38,4,Hôm nay,4," 8,7 tỷ",🔥SIÊU PHẨM TRƯƠNG CÔNG GIAI – 3 THOÁNG – MẶT TIỀN 7M – GIÁ NHỈNH 8 TỶ – KHÔNG CÓ CĂN THỨ,Trương Công Giai,Dịch Vọng Hậu,Cầu Giấy,1,818,52,4,8700.0,False,228.94736842105263
"Phố Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",45,4,Hôm nay,5," 8,6 tỷ","🔥BÁN NHÀ 5 TẦNG - NGÕ 165 DƯƠNG QUẢNG HÀM, CẦU GIẤY - 45M2 - MT 4M - GIÁ 8.6 TỶ",Dương Quảng Hàm,Quan Hoa,Cầu Giấy,1,171,204,4,8600.0,False,191.11111111111111
"Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",55,2,Hôm nay,1," 4,6 tỷ","🔥 THANH KHOẢN NHANH CĂN TẬP THỂ TRUNG TÂM KHU QUÂN ĐỘI – PHỐ HOÀNG QUỐC VIỆT , CẦU GIẤY",Hoàng Quốc Việt,Nghĩa Tân,Cầu Giấy,1,221,144,4,4600.0,False,83.63636363636364
"Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",35,4,Hôm nay,5," 7,4 tỷ","🔥CHỈ 80M RA Ô TÔ ! NHÀ LẠC LONG QUÂN 5 TẦNG – 2 MẶT THOÁNG – Ở NGAY, SỔ ĐỎ TRAO TAY !",Lạc Long Quân,Nghĩa Đô,Cầu Giấy,1,441,145,4,7400.0,False,211.42857142857142
