area,balcony_direction,house_direction,facade_width,price,interior,legality,bedrooms,bathrooms,floors,title,road_width,price_per_m2
151.0,0,0,5.0,10500.0,0,2,0,0,0,"Bán đất hẻm 2 ô tô tránh nhau thông từ Huyền Trân Công Chúa qua Thống Nhất, P8, Vũng Tàu",8.0,69.5364238410596
68.0,0,0,0.0,5300.0,2,1,2,2,0,"Bán nhanh CH Wilton Tower (2PN - 68m2 - 5.3 tỷ), (3PN 7.4 tỷ). LH: 0935 572 *** mạnh",0.0,77.94117647058823
68.0,0,0,5.0,7990.0,0,2,2,2,2,Chỉ 7.99 tỷ còn TL - Hẻm 6m - KD - Đinh Tiên Hoàng - Bình Thạnh 68m2 (5x18m) 2tầng - Không QH & LG,6.0,117.5
54.5,0,0,0.0,2750.0,1,2,3,3,2,"Hạ giá gấp bán ngay nhà Nguyễn Thị Nhỏ Q11, 54.5m2, 3PN 2ty750 sổ hồng bao sang tên",5.0,50.45871559633027
76.0,0,0,0.0,3400.0,2,2,2,2,0,"BÁN CĂN 2PN, LUXGARDEN, FULL NỘI THẤT ĐẸP, SỔ HỒNG, DT 76M2 . LH: 0978 272 *** - có zalo",0.0,44.73684210526316
69.9,0,7,4.0,3650.0,0,1,0,0,0,"Bán lô đất 69.9m2, mặt tiền đường Nguyễn Công Hoan, P. Đông Hòa, TP Dĩ An. Giá chỉ 3,65 tỷ. SHR",8.0,52.21745350500715
200.0,0,5,8.0,4800.0,0,2,0,0,0,Bán 200m2 đất full thổ cư Mông Ân Bình gia Lạng Sơn giá chỉ 4.8 tỷ,5.0,24.0
97.5,0,3,6.0,290.0,0,2,0,0,0,"Lô đất 97m (ngang 6.5m) gần cầu Tân An mặt tiền đường, dân cư hiện hữu!",4.0,2.9743589743589745
110.8,0,0,0.0,14000.0,0,1,6,0,3,"Chính chủ Cắt Lỗ 3,4 tỷ căn Shophouse tại Grand World Phú Quốc tại KDL sinh thái Bãi Dài",0.0,126.35379061371842
101.0,7,7,5.0,10700.0,1,2,4,2,2,"Bán nhà mặt phố tại Nguyễn Hữu Dật, 10,7 tỷ, đất 101m2, DTSD 194.5m2, 2 tầng, 4PN, 2WC, siêu hot",10.0,105.94059405940594
90.0,0,0,5.0,6950.0,2,2,4,4,3,Căn góc 2 mặt tiền - 90m2 - Đường 102 Lã Xuân Oai - P. Tăng Nhơn Phú A Q9,6.0,77.22222222222223
98.5,1,5,0.0,7900.0,2,2,3,2,0,"Bán căn 3 ngủ - 98,5m2 thông thủy - Sunshine City - tầng cao view Sông Hồng - giá: 7,9 tỷ",0.0,80.20304568527919
71.0,5,0,0.0,4900.0,2,2,2,2,0,"Cần bán căn hộ Tại dự án Five Star Kim Giang 2pn 71m2 4,9 tỷ ,3Pn 107m2 7 tỷ.LH:0987 362 ***",0.0,69.01408450704226
100.0,0,0,0.0,5900.0,1,1,3,2,0,"Mình cần bán gấp căn góc 3PN 100m2 giá 5,9 tỷ chung cư Imperial Plaza 360 Giải Phóng LH 0983 339 ***",0.0,59.0
103.0,0,0,0.0,8220.0,0,2,3,2,0,"Bán căn góc 105m2 3 phòng ngủ Sunshine City giá 8,2 tỷ (sổ đỏ)",0.0,79.80582524271844
175.0,0,0,9.0,5100.0,0,2,0,0,0,Bán đất mặt tiền Lê Trọng Tấn 175m2 ngang 9m,0.0,29.142857142857142
49.7,0,0,4.0,2600.0,2,2,2,2,2,Bán nhà mê lửng kiệt Ông Ích Đường - Khuê Trung - Cẩm Lệ,3.0,52.31388329979879
140.0,0,0,0.0,5500.0,0,0,0,0,0,bán góc 2 mặt tiền côn dầu 6 và 3. vị trí đối diện trương quốc tế và công viên. vi trí kinh d,0.0,39.285714285714285
95.0,0,0,4.0,5200.0,0,2,3,2,2,SIÊU HOT BÁN NHÀ 2 TẦNG ÔNG ÍCH ĐƯỜNG - DT 95M2 - 3 PHÒNG NGỦ - GIÁ 5.2 TỶ,3.0,54.73684210526316
68.0,0,0,0.0,1400.0,2,2,2,2,0,GIẢM SÂU 400TR BÁN GÁP CC BÔNG SAO - SHR,0.0,20.58823529411765
150.0,0,7,7.0,6100.0,0,2,0,0,0,"Bán lô đất đẹp đường Vũ Văn Cẩn, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",10.0,40.666666666666664
41.0,0,0,4.0,6000.0,1,1,3,3,3,"Hiếm bán! Nhà Tân Bình, hẻm 3.5m, Nguyễn Trọng Tuyển, khu yên tĩnh, 3 tầng, 4.3mx10m, chào bán 6 tỷ",3.0,146.34146341463415
74.8,0,3,0.0,10800.0,1,2,2,2,2,"Nhà HXH, khu VIP ngay nhà ga T3, Metro, cách Q. 1 - 7km, phù hợp xây nhà cao tầng thang máy",8.0,144.38502673796793
42.0,0,3,4.0,1600.0,0,2,0,0,0,Bán 7 lô đất ngõ phố Bình Lộc giá đầu tư,6.0,38.095238095238095
184.0,0,0,8.0,12800.0,0,0,0,0,0,"Bán đất tặng nhà Võng La 184m2, C4, mt8.6m, 12.8 tỷ, Đông Anh",3.0,69.56521739130434
51.0,0,0,4.0,3150.0,0,2,0,0,0,"Bán đất thôn Đìa, Nam Hồng rẻ nhất khu vực, ô tô đỗ cửa, DT 51m2, MT 4.3m, 3.15 tỷ",2.0,61.76470588235294
180.0,0,0,10.0,19000.0,0,2,0,0,0,"Bán đất biển mặt tiền Vũ Ngọc Nhạ 180m2, Sơn Trà. Ngang 10m. Đường 10m5 vỉa hè 5m thông sát biển",10.0,105.55555555555556
68.0,0,0,0.0,3150.0,1,2,2,2,0,Cần bán căn TARA có sổ hồng- 68m2 2pn 2wc - tầng trung- nhà trống- giá bán: 3 tỷ 150tr- rẻ hiện tại,0.0,46.3235294117647
95.0,0,0,0.0,6350.0,1,2,2,2,0,"(Mới). Danh sách 60 căn hộ 2PN, 3PN, Duplex cần bán gấp tại Eco Green Nguyễn Xiển, giá từ 65tr/m2",0.0,66.84210526315789
100.0,0,0,0.0,9200.0,2,2,3,3,0,"Hàng hiếm tại Imperia Sky Garden, 9,2 tỷ, 100m2, 3PN, 3WC, đầy đủ nội thất",0.0,92.0
100.0,0,0,6.0,20.0,0,2,0,0,0,ĐẤT NỀN VEN BIỂN QUẤT LÂM. ĐÓN SÓNG NGHỈ DƯỠNG FLAMINGO VÀ KHU CÔNG NGHIỆP VISHIP .,10.0,0.2
73.0,0,0,0.0,2730.0,2,2,3,2,0,"Căn hộ Nera 3 phòng ngủ, tầng 12, full nội thất xịn sò",0.0,37.397260273972606
36.0,0,0,0.0,1490.0,0,2,0,0,1,"Chính chủ bán nhà ở A5/35R. 22 Ấp 1, 4x9m, nhà 1 trệt 1 lửng",0.0,41.388888888888886
123.0,0,0,8.0,9900.0,0,0,3,3,1,"Đất HXH xây CHDV Nguyễn Hữu Cảnh P22 Q. Bình Thạnh, ngang 8m DT 123m2",5.0,80.48780487804878
102.0,0,0,0.0,4700.0,2,2,3,2,0,Chính chủ cần bán gấp căn hộ Riva Park Quận 4 102 m2 3PN giá 4.7 tỷ. ĐT: 0909 476 *** gặp Cường,0.0,46.07843137254902
20.4,0,0,0.0,3600.0,1,2,2,2,3,"Nhà đẹp 3 tầng HC đủ - 20,4 m2 (3,2 x 6,5) - gần mặt tiền Tôn Đản. 3,6 tỷ",0.0,176.47058823529412
115.0,0,0,0.0,7200.0,0,0,3,2,0,"Chính chủ bán căn 3 ngủ chất lượng, có sổ 115m2 chung cư One 18 phố Ngọc Lâm giá 7.2 tỷ: 0916 393 ***",0.0,62.608695652173914
72.0,0,0,0.0,13000.0,0,2,0,0,0,"Hẻm xe hơi Điện Biên Phủ, phường 11, quận 10. Diện tích 4m x 18m. Kết cấu 5 tầng, giá 13 tỷ.",0.0,180.55555555555554
47.0,0,0,0.0,3200.0,0,0,0,0,0,QUỸ CĂN 1PN VÀ 1PN+1 ĐẦU TƯ HIỆU QUẢ TẠI NEWTOWN DIAMOND ĐÀ NẴNG,0.0,68.08510638297872
140.0,0,0,0.0,10000.0,2,2,4,2,0,"CĂN HỘ CHUNG CƯ SHUNSHINE GARDEN, 140M, T11, FULL NỘI THẤT, Ở NGAY, CAO CẤP, CHỈ 10 TỶ.",0.0,71.42857142857143
81.0,0,0,0.0,4800.0,2,2,2,2,0,"Bán căn hộ 2PN 2WC 81m2 Sky Garden 2 Phú Mỹ Hưng, full nội thất, phù hợp ở và đầu tư. Giá 4tỷ8",0.0,59.25925925925926
80.0,0,0,0.0,23.8,1,1,2,2,0,"Thanh lý lỗ căn hộ cao cấp 1PN-2PN-3PN Từ 1,5tỷ-2tỷ C-SkyView Thủ Dầu Một, 0985 901 ***",0.0,0.2975
60.0,0,0,0.0,2900.0,0,2,2,1,0,Bán căn hộ Moonlight parkview đã có sổ 2pn view hồ bơi,0.0,48.333333333333336
40.0,0,0,0.0,7900.0,0,0,0,0,0,SIÊU PHẨM MẶT PHỐ - VỈA HÈ RỘNG- KINH DOANH SẦM UẤT NHÀ ĐẸP Ở LUÔN,0.0,197.5
73.0,1,5,0.0,2550.0,1,1,2,2,0,"Chính chủ bán Diamond Riverside chênh thấp, 2PN+2WC, LH:0928 888 ***",0.0,34.93150684931507
60.0,0,0,4.0,3850.0,0,2,3,2,2,"Bán rẻ nhà Đông Hòa Dĩ An, gần Làng Đại Học",8.0,64.16666666666667
42.0,0,0,0.0,4500.0,2,2,2,2,1,"Bán NR tại Trường Chinh, 4,5 tỷ, 42m2, 2PN, 2WC, pháp lý đầy đủ",3.0,107.14285714285714
72.0,0,0,0.0,3000.0,1,1,2,2,0,"EM CẦN BÁN GẤP CH SAIGONRES VINCOM NGUYỄN XÍ, 2PN=3.1 TỈ, 3PN=3,7 TỈ. LH 0775 929 ***",0.0,41.666666666666664
94.0,0,0,0.0,690.0,0,2,0,0,0,"690 triệu/ nền góc 2 mặt tiền thổ cư 100% thôn Khánh Tường, Xã Tri Hải, H. Ninh Hải cách biển 800m",5.0,7.340425531914893
116.0,0,0,6.0,1430.0,1,2,2,1,0,Bán nhà cấp 4 hiện đại - phường 1 - TTTP Đông Hà,4.0,12.327586206896552
47.0,0,0,0.0,9000.0,0,2,0,0,5,Bán nhà Tương Mai 47m 5 tầng 9 tỷ,0.0,191.48936170212767
119.0,0,0,0.0,6700.0,2,0,2,2,0,"Bán căn 2 phòng ngủ 119m2 giá 6.7 tỷ, giá tốt nhất dự án, căn hộ đẳng cấp siêu sang, 0982 281 ***",0.0,56.30252100840336
82.0,0,0,0.0,6450.0,2,2,2,2,0,"Saigon Royal Residence - Chỉ bán 1 căn duy nhất - 2PN, full nội thất, tầng trung cao, view thoáng",0.0,78.65853658536585
120.0,0,0,0.0,650.0,0,2,0,0,0,"Cần thanh lý lô đất Đ. Yết Kiêu, Tây Ninh, gần Vincom Tây Ninh, 650tr/120m2, SHR",0.0,5.416666666666667
121.3,0,0,0.0,35.0,0,0,0,0,0,"Chính chủ gửi bán căn hộ 4PN 121,3m2 tại toà ở chung cư CT2 Yên Nghĩa, Hà Đông, Hà Nội",0.0,0.2885408079142622
207.0,0,3,10.0,45.0,2,2,4,2,2,"Bán nhà riêng, sổ hồng đầy đủ. DT đất 207m2",5.0,0.21739130434782608
43.6,0,0,6.0,2780.0,0,2,0,0,0,"Bán đất Vân Côn, Hoài Đức 43.6m2, pháp lý đầy đủ, mặt tiền 6,2m, sát Đại lộ Thăng Long, Vành Đai 4",0.0,63.76146788990825
56.0,0,0,0.0,1100.0,0,2,2,2,0,"Kẹt tiền bán gấp căn 2PN, rẻ hơn thị trường 400tr, cách Aeon Mall 2km, 100m tới chợ",0.0,19.642857142857142
40.0,7,7,0.0,5600.0,2,2,2,2,2,"Bán nhà hẻm xe hơi đậu thoải mái Nguyễn VĂn Lượng Cách MT 2 căn nhà DTSD 70m2 2PN chỉ 5,6 tỷ",0.0,140.0
120.0,0,0,6.0,850.0,0,2,0,0,0,"Tôi cần bán gấp mặt tiền Nguyễn Văn Tạo, Hiệp Phước, Nhà Bè gần UBND xã, sổ riêng, 120m2/850tr",7.0,7.083333333333333
82.0,7,7,5.0,5300.0,0,2,3,2,2,"Hiếm Nhà 2 Tầng (5.4mx15m) 82m2, HXH 6m Đào Sư Tích Nhà Bè. Giá Chỉ nhỉnh 5tỷ",6.0,64.63414634146342
41.0,0,0,0.0,7900.0,0,1,0,0,0,"Đẹp mê ly, nhà Pháo Đài Láng, ngõ ô tô tránh, vỉa hè, thoáng trước sau, ở luôn 41m2, chỉ 7.9 tỷ",0.0,192.6829268292683
38.0,0,0,0.0,6600.0,2,2,4,3,4,"Bán nhà Tôn Đức Thắng Đống Đa, mặt ngõ thông, ô tô đỗ gần, dân xây, tặng full nội thất, 38m2*4T",0.0,173.68421052631578
48.0,0,0,0.0,2300.0,0,0,0,0,0,"Bán gấp nhà ở đường Cao Văn Lầu, phường 1, quận 6, giá 2 tỷ 300 triệu",0.0,47.916666666666664
81.0,1,1,4.0,4950.0,2,2,3,3,3,Nhà 3 tầng hoàn thiện An Cựu City. Đường số 2.,11.0,61.111111111111114
50.0,0,0,0.0,6500.0,1,2,1,1,0,"Bán căn hộ 1 PN 50m2 view Hồ Tây tại Sun Grand City - 69B Thụy Khuê Chỉ 6,5 tỷ. LH: 0906 244 ***",0.0,130.0
167.0,0,0,5.0,1850.0,0,2,0,0,0,Bán 167m ĐẤT cách Trung tâm Dương Đông-PHÚ QUỐC 3km giá chỉ 1 tỷ 850,6.0,11.077844311377245
120.0,0,0,6.0,600.0,0,2,0,0,0,"Bán gấp lô đất nằm ngay MTĐ Đoàn Giỏi, Phước Hậu, Long Hồ, gần BV đa khoa Vĩnh Long. Đất thổ cư SHR",0.0,5.0
91.0,1,0,0.0,12000.0,0,2,2,0,0,Chính chủ gửi bán quỹ căn đẹp Starlake Tây Hồ Tây giá tốt nhất tháng 5/2025,0.0,131.86813186813185
91.0,0,0,0.0,8700.0,2,2,3,2,0,"Chuẩn giá: Chính chủ Bán CC đẹp tại Imperia Garden 203 Nguyễn Huy Tưởng, 91m2(3N) NT full 8.7 tỷ",0.0,95.6043956043956
115.0,0,0,0.0,17600.0,2,2,3,2,0,"Bán căn 3PN diện tích 115m2, giá 17.6 tỷ",0.0,153.04347826086956
113.0,0,0,0.0,5400.0,2,2,3,2,0,"Bán CC Riva Park, 5,4 tỷ, 113m2, 3PN, 2WC, giá tốt, Hot!",0.0,47.78761061946903
42.2,0,0,4.0,3900.0,0,2,2,2,2,"Nhà(4x11m)2 tầng, góc 2 mặt hẻm 4m, ở Âu Dương Lân F3 Q8, SHR hoàn công đủ gần Q1. LH 0934 123 ***",4.0,92.41706161137441
64.2,0,0,5.0,4200.0,0,0,3,0,2,"Bán nhà cũ gần Võ Văn Ngân, Phường Linh Chiểu, TP. Thủ Đức - Vị trí siêu đẹp 2 mặt tiền",0.0,65.42056074766354
110.0,0,0,0.0,5500.0,2,2,3,2,0,"Chính chủ cần bán gấp căn hộ tòa 5A. Số 28 Xuân La, Tây Hồ. DT 110m2 TK 3PN 2VS giá bán 5.5 tỷ",0.0,50.0
74.0,0,0,0.0,2800.0,1,1,2,2,0,Cần Bán Gấp Căn Hộ Topaaz City 2Pn - 74m2 - Tặng Nội Thất - Giá Làm Việc Nhanh,0.0,37.83783783783784
60.5,3,7,0.0,4200.0,2,2,2,2,0,Chính chủ cần tiền bán gấp căn hộ 2PN nhỉnh 4 tỷ full nội thất chung cư C1 C2 cạnh ngoại giao đoàn,0.0,69.42148760330579
107.0,0,0,0.0,6000.0,1,1,3,2,0,Bán căn hộ Grand Riverside - Bến Vân Đồn - Quận 4 (107m2 - 3PN - 2WC). Giá 6 tỷ,0.0,56.074766355140184
52.0,0,0,0.0,2700.0,0,2,1,0,0,"Bán căn hộ chung cư Hausneo, đường Liên Phường, Phú Hữu, TP Thủ Đức",0.0,51.92307692307692
70.0,0,0,4.0,6800.0,0,2,0,0,0,"Bán mặt tiền 60m2 có nhà đẹp 3 tầng 4 PN Đỗ Xuân Hợp Phước Long B Thủ Đức, cho thuê 15tr/tháng",10.0,97.14285714285714
130.0,0,7,0.0,6900.0,0,0,3,2,0,Sos quản lý tất cả căn hộ Sunrise City 1 2 3 4 5PN penthouse giá tốt nhất thị trường,0.0,53.07692307692308
100.0,0,0,0.0,15500.0,0,2,0,0,0,"Bán 100m đất ngõ 558 thông 554 Nguyễn Văn Cừ, Gia Thuỵ. Đường lớn oto tránh. 15,5 tỉ. 0943 827 ***",0.0,155.0
115.0,0,0,0.0,12800.0,0,2,0,0,0,Bán gấp đất đẹp phố VIỆT HƯNG - 115M - NGÕ THÔNG - Ô TÔ VÀO NHÀ CHỈ 12.8 TỶ,0.0,111.30434782608695
30.0,0,0,3.0,5600.0,2,2,4,4,5,"* Chỉ 5.6 tỷ TL* Nhà HXH Bành Văn Trân, 3 lầu, sân thượng",4.0,186.66666666666666
68.0,0,0,0.0,2200.0,2,2,2,2,0,BÁN GẤP CĂN HỘ CAO CẤP DELASOL QUẬN 4 68M2 2PN CHỈ 2 TỶ 200 TRIỆU,0.0,32.35294117647059
69.0,0,0,0.0,3350.0,2,0,2,2,0,"Chính chủ cần bán HLPA 2PN 2WC, giá 3.35 tỷ, giá thật. Tầng cao. thương lượng. LH 0901 535 ***",0.0,48.55072463768116
152.0,0,5,8.0,16500.0,2,2,5,5,3,"Bán căn Villa 2 mặt tiền Hải Châu - Đà Nẵng mới 100% ngay sát Thăng Long, 5PN lớn, 5WC",7.0,108.55263157894737
63.0,0,1,5.0,6880.0,0,2,0,0,0,Bán đất trải nhựa HXH Ko Lỗi Hạ Tầng cống cột Hoàng Quốc Việt 5x13m 63m2 6.88 tỷ - Phú Mỹ - Q7,8.0,109.2063492063492
60.4,0,7,0.0,3500.0,2,2,3,4,3,"Nhà 3 tầng Tô Hiệu full nội thât xịn xò, Kiệt ô tô 4m cách đường chính 15m | Thiết kế đẹp",0.0,57.94701986754967
74.0,0,0,0.0,4100.0,1,1,2,2,0,"Chính chủ giá thật căn 2PN 2WC 74m2, gặp chính chủ thương lượng 4.1 tỷ",0.0,55.4054054054054
51.0,0,3,4.0,2820.0,0,2,0,0,0,Bán lô B30 rẻ nhất Long Trường ngay sau Chợ giá cực tốt an cư & đầu tư,10.0,55.294117647058826
70.0,0,0,0.0,2700.0,1,1,2,2,0,"Mở bán căn hộ 2 phòng ngủ đẹp nhất dự án, quỹ căn hộ studio và căn hộ 1,5 ngủ chuyển nhượng giá tốt",0.0,38.57142857142857
85.6,0,0,5.0,9800.0,0,2,0,0,0,Đất mặt đường Chợ Hàng - mặt tiền 5.7m - lô góc đẹp nhất tuyến đường - siêu hiếm,0.0,114.48598130841123
60.0,0,0,0.0,3100.0,2,2,3,3,3,Bán nhà riêng 60m2 x 3 tầng. cạnh trường cấp 3 Trần nguyên hãn - an dương - Lê chân - HP,0.0,51.666666666666664
96.7,0,0,0.0,8700.0,0,2,3,2,0,Bán căn góc 3 phòng ngủ - view sông + nội khu (không view xấu) - hướng mát + full đồ + sổ đỏ,0.0,89.96897621509824
72.0,0,0,0.0,5000.0,2,1,2,2,0,"Chủ Bán cắt lỗ CC 72m2 tại Sun Grand City Hillside Residence, 2PN, 2WC, An Thới, Phú Quốc",0.0,69.44444444444444
83.0,0,3,5.0,8000.0,1,2,3,3,3,Chính chủ! Cần bán nhà 3 tầng sát mặt tiền Thái Phiên đoạn trung tâm chỉ 8 tỷ. LH 0905 956 ***,5.0,96.3855421686747
74.0,0,0,0.0,4380.0,0,1,2,0,0,Quản lý 100 suất nội bộ Masteri Centre Point Việt Kiều người nước ngoài mua được 1-2-3PN 0932 778 ***,0.0,59.189189189189186
69.0,0,0,0.0,3190.0,2,2,2,2,0,"Giỏ hàng chung cư Hausneo căn 1,2,3PN có ban công, đg Đỗ Xuân Hợp, Phú Hữu, sát Q2, giá từ 2,6tỷ",0.0,46.231884057971016
85.0,0,0,0.0,3460.0,1,1,2,2,0,"GIỎ HÀNG KÝ GỬI, SUẤT NGOẠI GIAO CĂN 85M2 VIEW BIỂN-ĐÔNG NAM GIÁ 3,46 TỶ/2PN. HỖ TRỢ NHẬN NHÀ NGAY!",0.0,40.705882352941174
200.0,0,0,10.0,11500.0,0,2,0,0,0,"Bán gấp giảm 3tỷ đất Nguyễn Ảnh Thủ - Tân Chánh Hiệp - Q12 - 10x20 200m2 -chỉ còn 11,5 tỷ",10.0,57.5
85.0,0,0,0.0,7500.0,2,2,3,3,3,"Bán nhà riêng tại Phạm Thế Hiển, 7.x tỷ, 85m2, 3PN, 3WC, có chỗ để xe hơi",0.0,88.23529411764706
60.0,0,0,0.0,2850.0,2,0,2,2,0,"Phòng kinh doanh CDT Vạn Thái - rổ hàng mua bán, cho thuê giá tốt nhất, uy tín LH 0974 025 ***",0.0,47.5
121.0,0,0,0.0,9500.0,0,0,3,2,0,Bán 3PN Infinity Q7 Keppel Land. DT 121 m2 tầng cao view đẹp. Giá siêu tốt 9.5tỷ all in,0.0,78.51239669421487
82.32,0,0,5.0,6200.0,2,2,4,5,3,"Lâm Văn Bền Quận 7, hẻm văn minh, 5.6x14.7m, 3 tầng, 6 tỷ 2",5.0,75.31584062196308
216.0,0,0,0.0,5000.0,0,2,0,0,0,"Đất nền biệt thự ven sông, khu Compound an ninh, nhiều tiện ích, hỗ trợ vay đến 70%. Sổ đỏ trao tay",0.0,23.14814814814815
32.0,5,5,3.0,3700.0,1,2,3,4,5,"Bán nhà riêng 3PN, 4WC, 32m2 tại đường Phượng Trì, Thị trấn Phùng, Đan Phượng, Hà Nội, 3,7 tỷ",3.0,115.625
240.0,0,0,10.0,1450.0,0,2,0,0,0,"Bán nhanh lô đất xã Suối Nghệ, huyện Châu Đức, tỉnh BRVT, diện tích: 10m x 24m có 100 m2 thổ cư",4.0,6.041666666666667
60.1,0,0,0.0,5730.0,2,2,2,1,0,"Chính chủ bán 2 căn hộ Sunshine Riverside căn 06 tòa R3 giá 5,73 tỷ và 03 tòa R2 giá 6,75 tỷ",0.0,95.34109816971714
53.0,0,0,4.0,4850.0,2,2,2,2,2,Nhà rẻ - Nguyễn Ngọc Nhựt - Tân Phú - 53m2 - 2 tầng - 2PN - sổ vuông - Giá 4.85 tỷ bớt lộc,4.0,91.50943396226415
92.0,0,0,0.0,6000.0,1,1,2,2,0,"Bán Gold View 2PN 2WC; 92m2; View Hồ bơi và Sông BVĐ, Full NT; ban công lớn; giá 6 tỷ 0972 443 ***",0.0,65.21739130434783
80.0,0,0,0.0,5200.0,0,2,3,2,0,"Giỏ hàng 3PN Eco Green rẻ nhất thị trường, 3PN - chỉ 5,2 tỷ",0.0,65.0
80.0,0,0,5.0,1450.0,0,2,0,0,0,Sở hữu đất nền Làng Sen Việt Nam chỉ từ 1.25 tỷ - Sổ sẵn - Đầu tư đón sóng đô thị vệ tinh,12.0,18.125
90.0,0,0,6.0,2600.0,2,2,3,0,0,"Bán gấp Nhà riêng 90m2, 2,6 tỷ tại Hồ Văn Tắng, Tân Phú Trung, Củ Chi, HCM cho thuê 10tr/th",12.0,28.88888888888889
211.7,0,0,5.0,3950.0,0,2,2,1,0,Bán nhà cấp 4 chính chủ. full thổ cư 211.7m2,6.0,18.65847897968824
70.0,3,7,0.0,4200.0,2,2,2,2,0,Chính Chủ Bán Gấp Căn Hộ Gelexia 68m2 / 2PN - 4.2 tỷ - LH 0968 163 ***,0.0,60.0
240.8,0,0,0.0,8900.0,1,2,0,0,0,"Thanh lý TS mặt tiền đường Phú Lợi, P Phú Hòa, TDM",0.0,36.96013289036544
40.0,0,0,0.0,6280.0,1,2,0,0,0,"Bán nhà đẹp 4 tầng, 40m2 xây mới - khu trung tâm Ngô Thì Nhậm, Hà Đông. Ô tô đỗ cửa",5.0,157.0
200.0,0,0,10.0,10600.0,0,2,0,0,0,Cặp 200m2 đường Võ An Ninh - Ngay ngã tư 29/3 Đ/d Cvien nhà Văn Hoá,10.0,53.0
48.0,0,0,4.0,7240.0,1,1,3,3,5,"Nhà Định Công, 48m2 x 5T, ngõ nông, rộng 5m, giá 7.24 tỷ, nhà mới, ở luôn",3.0,150.83333333333334
91.0,0,0,0.0,5400.0,2,2,3,2,0,"Cần bán gấp căn 3pn, 91m2 Samsora Vạn Phúc nhà đủ đồ về ở ngay giá 5, x tỷ sang tên ngay",0.0,59.34065934065934
34.0,0,0,0.0,6500.0,0,0,0,0,0,6 TẦNG THANG MÁY - NHÀ MỚI - KINH DOANH - MẶT TIỀN BỀ THẾ - CỰC HIẾM,0.0,191.1764705882353
219.3,0,3,9.0,6660.0,0,1,0,0,0,"Bán đất tại Võ Thị Sáu, sát Bigc Go, ngang 9,1m. 6,66 tỷ, 219.3m2. LH: 0909 290 ***",7.0,30.369357045143637
90.0,0,0,5.0,3600.0,0,1,2,1,1,"Bán rẻ nhà An Bình, Dĩ An sát Thủ Đức",10.0,40.0
127.0,0,0,0.0,4950.0,0,2,0,0,0,"[ Bán gấp ] Đất Biệt Thự Biển Xuân Thiều sát Nguyễn An Ninh | 127m2, ngang 9.2m nổi bật",0.0,38.976377952755904
30.0,0,0,8.0,4550.0,2,2,2,2,2,"Bán nhà mặt tiền Tăng Bạt Hổ , P11, 30m2 , 4,55tỷ TL . LH : 0866 408 *** Việt Anh Juhun",0.0,151.66666666666666
75.0,0,0,4.0,10700.0,0,2,0,0,0,"Hiếm! Cần bán gấp nhà Mặt tiền Tân Sơn, P12 Gò Vấp DT 4x21 giá 10,7 tỷ tl",12.0,142.66666666666666
90.0,0,0,0.0,5800.0,2,2,3,2,0,"Chính chủ bán Eco Green City - 286 Nguyễn Xiển. DT 90m. 3 ngủ. Đầy đủ nội thất. Giá thật 5,8 tỷ",0.0,64.44444444444444
52.0,0,0,4.0,8500.0,0,2,4,2,3,"Gấp bán HXH giảm 500tr giá mới 8,5 tỷ - Nguyễn Kim Q10 52m2",0.0,163.46153846153845
67.0,0,0,0.0,5100.0,2,2,2,2,0,Chính chủ chuyển công tác bán gấp căn góc 2PN 67m2 đầy đủ nội thất giá 5.1 tỷ tại HD Mon - Hàm Nghi,0.0,76.11940298507463
63.0,0,0,4.0,2480.0,1,2,2,3,2,Tôi về quê sống bán cần gấp nhà ở Nguyễn Trãi - Phường 2 - Quận 5. Gần chợ Xã Tây. Giá 2tỷ480/63m2,5.0,39.36507936507937
71.0,0,0,0.0,6500.0,2,2,2,2,0,"Bán căn 71m2 (2 ngủ + 2 wc) sẵn sổ - Giá 6,5 tỷ tại Rivera Park Vũ Trọng Phụng. LH: 0399 888 ***.",0.0,91.54929577464789
150.0,0,0,7.0,600.0,0,2,0,0,0,"Cần bán nhiều nền đất khu Becamex Vsip Canh Vinh, Bình Định. Giá 600trđ. Liên hệ 0935 739 ***",14.0,4.0
69.5,0,0,0.0,5100.0,0,0,2,2,0,Bán duy nhất căn hộ cao cấp chính chủ tại Núi Trúc Square 2PN - 2wc. DT 69.5m2,0.0,73.38129496402878
80.0,0,0,0.0,5100.0,1,1,2,2,0,"Bán CC New Horizon City 87 Lĩnh Nam, 5,1 tỷ, 80m2, 2PN, 2WC chỉ với giá siêu hời",0.0,63.75
210.0,0,0,10.0,3230.0,0,2,0,0,0,SIÊU PHẨM ĐẦU TƯCẶP NỀN LIỀN KỀ CỰC HIẾM-TRỤC ĐƯỜNG TỈNH LỘ 10 GẦN CỤM KCN RẠNG ĐÔNG & KCN XANH,14.0,15.380952380952381
54.0,0,0,3.0,1480.0,0,1,2,1,1,"Nhà bán 1 lầu-3 phòng ngủ DT: 54m2 - 1tỷ480 (tl), gần BX Q8, cầu nhị Thiên Đường, Tạ Quang Bửu Q8",3.0,27.40740740740741
45.0,0,0,0.0,44.0,2,2,1,1,0,CĂN HỘ LA PURA GIÁ CHỈ 46 TRIỆU/M2 NHẬN NHÀ FULL NỘI THẤT CHO KHÁCH CÓ BOOKING,0.0,0.9777777777777777
