Title,price_converted,price_per_m2,area,bedrooms,property_type,district,property_cat,district_cat
MẶT PHỐ TĂNG THIẾT GIÁP - ÔTÔ TRÁNH - KD -VĂN PHÒNG -VỊ TRÍ ĐẸP,5600.0,192.0,29.0,5.0,"Nhà mặt phố, mặt tiền",Quận Bắc Từ Liêm,67,17
"SIÊU PHẨM CỔ NHUẾ - HÀNG ĐẸP- Ở LUÔN- SỔ VUÔNG VẮN- 39M X 6,8 TỶ 😄",5600.0,192.0,29.0,3.0,"Nhà ngõ, hẻm",Quận Bắc Từ Liêm,68,17
BÁN NHÀ CẦU GIẤY - GẦN PHỐ - NGÕ THÔNG- BAGAC ĐỖ CỬA - 32M -6.350 TỶ,5600.0,192.0,29.0,4.0,"Nhà ngõ, hẻm",Quận Cầu Giấy,68,18
MẶT PHỐ GIÁP NHẤT 11 tỷ,5600.0,192.0,29.0,3.0,"Nhà mặt phố, mặt tiền",Quận Thanh Xuân,67,25
"Bán nhà Phố Kim Giang, 27m* 4tầng, gần ô tô đỗ, Hàng xóm KĐT Linh Đàm",5600.0,192.0,29.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"NHÀ PHỐ NGỌC LÂM, LONG BIÊN, 17M x 5 TẦNG, GIÁ CHỈ CÓ 3 TỶ",3000.0,176.0,17.0,3.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
"Bán nhà Định Công Hạ, Hoàng Mai 34m* 4tầng gần ô tô đỗ, gần phố",3000.0,176.0,17.0,4.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"Hạ Giá - Bán Gấp căn hộ 82m2, 3PN Full NT chung cưLicogi13 Tower",3000.0,176.0,17.0,3.0,Chung cư,Quận Thanh Xuân,0,25
"HOÀNG MAI, 46m * 5 TẦNG MT QUYỀN LỰC, ÔTÔ - SỔ ĐỎ RIÊNG ĐẸP",3000.0,176.0,17.0,4.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
MẶT PHỐ TĂNG THIẾT GIÁP - ÔTÔ TRÁNH - KD -VĂN PHÒNG -VỊ TRÍ ĐẸP,3000.0,176.0,17.0,5.0,"Nhà mặt phố, mặt tiền",Quận Bắc Từ Liêm,67,17
"SIÊU PHẨM CỔ NHUẾ - HÀNG ĐẸP- Ở LUÔN- SỔ VUÔNG VẮN- 39M X 6,8 TỶ 😄",3000.0,176.0,17.0,3.0,"Nhà ngõ, hẻm",Quận Bắc Từ Liêm,68,17
BÁN NHÀ CẦU GIẤY - GẦN PHỐ - NGÕ THÔNG- BAGAC ĐỖ CỬA - 32M -6.350 TỶ,3000.0,176.0,17.0,4.0,"Nhà ngõ, hẻm",Quận Cầu Giấy,68,18
MẶT PHỐ GIÁP NHẤT 11 tỷ,3000.0,176.0,17.0,3.0,"Nhà mặt phố, mặt tiền",Quận Thanh Xuân,67,25
"Bán nhà Phố Kim Giang, 27m* 4tầng, gần ô tô đỗ, Hàng xóm KĐT Linh Đàm",3000.0,176.0,17.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
HÀNG CỰC NÓNG - PVĐ- NGOẠI GIAO ĐOÀN - LÔ GỐC- ÔTÔ ĐỖ CỬA,3000.0,176.0,17.0,4.0,"Nhà mặt phố, mặt tiền",Quận Bắc Từ Liêm,67,17
Bán nhà 4 tầng gần 40m2 Ủy Ban huyện Thanh Trì gần CHỈ 5.x tỷ,3000.0,176.0,17.0,4.0,"Nhà ngõ, hẻm",Huyện Thanh Trì,68,10
"MẶT PHỐ QUANG TRUNG HÀ ĐÔNG, 37M, 5T, MT3,2M, GIÁ 12,8 TỶ",3000.0,176.0,17.0,3.0,"Nhà mặt phố, mặt tiền",Quận Hà Đông,67,22
"CẦN TIỀN - BÁN GẤP NHÀ THUỴ PHƯƠNG-LÔ GÓC -ÔTO-SÁT PHỐ- 45MX 6,2 TỶ",3000.0,176.0,17.0,4.0,"Nhà ngõ, hẻm",Quận Bắc Từ Liêm,68,17
"NHÀ CẦU ĐƠ 5 HÀ ĐÔNG, 39M, 5T, MT4,5M, 10,5 TỶ",3000.0,176.0,17.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
Cực Nét ! Nhà phố Vũ Trọng Phụng - Ngõ Nông Sát Phố - Nội Thất Vip,12000.0,240.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"6,9 tỷ nhà Văn Tiến Dũng-45m2- 4 tầng- oto cách 30m- full nội thất",12000.0,240.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Bắc Từ Liêm,68,17
"BÁN NHÀ VẠN PHÚC, 45M2, THANG MÁY, Ô TÔ TRÁNH ĐỖ 15M CÁCH NHÀ",12000.0,240.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
"HỈNH 5 TỶ CÓ NHÀ ĐẸP VỌNG,HBT-40M RA PHỐ-25M*5T;MT5,1M;4N",12000.0,240.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
TÔI BÁN NHÀ 5 TẦNG NGUYỄN LƯƠNG BẰNG- TRẦN QUANG DIỆU - ĐỐNG ĐA,12000.0,240.0,50.0,3.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
"HÀNG HIẾM GẦN PHỐ, KINH DOANH, Ô TÔ ĐỖ CỬA, 80M2 x 3 TẦNG CHỈ 9.2 TỶ",12000.0,240.0,50.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
"BÁN NHÀ P. CHÙA LÁNG, GẦN ĐẠI HỌC NGOẠI THƯƠNG: 35M, 5T, GIÁ 7.4 TỶ.",12000.0,240.0,50.0,3.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
Bán nhà 75m 3t mặt Phố Xuân mai,12000.0,240.0,50.0,3.0,"Nhà mặt phố, mặt tiền",Huyện Chương Mỹ,67,1
VĨNH HƯNG - DƯƠNG VĂN BÉ - Ô TÔ ĐỖ CỬA - 36M2 - 2 TẦNG - 2 NGỦ,12000.0,240.0,50.0,2.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
Yên Hoà 37m2 x 6T thang máy - xe 5 tạ đỗ cửa - nhà đẹp - giá 9.2 tỷ,12000.0,240.0,50.0,3.0,"Nhà ngõ, hẻm",Quận Cầu Giấy,68,18
NHÀ CỔ LINH- 6TẦNG THANG MÁY- GARA OTO- FULL NỘI THẤT- SÁT PHỐ,12000.0,240.0,50.0,3.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
NHÀ AN XÁ VIEW SÔNG NGÕ THÔNG BÀN CỜ OTO ĐỖ CÁCH 10M THIẾT KẾ CHÂU ÂU,12000.0,240.0,50.0,3.0,"Nhà ngõ, hẻm",Quận Ba Đình,68,16
"❌❌Nhà Đẹp 44m2 Thôn Đoài, Nam Hồng, Ngõ Thông, Vios Đỗ Cửa",12000.0,240.0,50.0,2.0,"Nhà ngõ, hẻm",Huyện Đông Anh,68,14
Hào Nam 45m x 3 tầng dòng tiền 15tr/tháng cho thuê ổn định sổ đỏ A4,7700.0,171.0,45.0,3.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
"Bán Nhà Nguyễn Trãi 29M x 3T Giá 6 Tỷ. 20M ra phố, lô góc, 2 thoáng",7700.0,171.0,45.0,3.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"💥 NHÀ ĐẸP GIÁ MỀM - BÙI XƯƠNG TRẠCH, THANH XUÂN - 40M² - CHỈ HƠN 3 TỶ",7700.0,171.0,45.0,3.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
BÁN NHÀ CÁCH 1 NHÀ RA Ô TÔ - NGÕ THÔNG - ĐỊNH CÔNG HẠ- HOÀNG MAI,7700.0,171.0,45.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"Chị Lê cần đổi nhà muốn bán căn Phú Đô 35m2*3 vtri Vàng chỉ 6,55 tỷ",7700.0,171.0,45.0,3.0,"Nhà ngõ, hẻm",Quận Nam Từ Liêm,68,24
SIÊU PHẨM PHỐ NGỌC HÀ – 7 TẦNG THANG MÁY – 5 NGỦ – NGAY CV BÁCH THẢO,7700.0,171.0,45.0,5.0,"Nhà ngõ, hẻm",Quận Ba Đình,68,16
Tập Thể C5 - dụng cụ cắt và đo lường (43 Thái Thịnh),7700.0,171.0,45.0,2.0,"Tập thể, cư xá",Quận Đống Đa,72,27
BÁN NHÀ HAI MẶT NGÕ – PHỐ VŨ TRỌNG PHỤNG - THẲNG TẮP RA NGÕ- 40m2,7700.0,171.0,45.0,4.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"⚡️⚡️⚡️Đồng me, Mễ trì - NAM TỪ LIÊM Diên tích 90m2 5 tầng Giá 2x tỷ",7700.0,171.0,45.0,4.0,"Nhà mặt phố, mặt tiền",Quận Nam Từ Liêm,67,24
nhà đống đa oto đỗ cửa,7700.0,171.0,45.0,3.0,"Nhà mặt phố, mặt tiền",Quận Đống Đa,67,27
Chính chủ bán căn góc 2PN+2WC 70m2 giá 3.2 tỷ tại Vinhomes Ocean Park,7700.0,171.0,45.0,2.0,Chung cư,Huyện Gia Lâm,0,2
"căn hộ CT9 định công, hoàng mai, Hà Nội. - Diện tích: 71,5m2",7700.0,171.0,45.0,2.0,Chung cư,Quận Hoàng Mai,0,21
"Bán nhà đẹp ở ngay ngõ 559 Kim Ngưu ô tô đõ gần,50mx5T chỉ 7,85 tỷ",7850.0,157.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
Chung Cư Scitech Tower 304 Hồ Tùng Mậu 4 Ngủ chỉ 5.15 tỷ,7850.0,157.0,50.0,4.0,Chung cư,Quận Bắc Từ Liêm,0,17
"Bán căn hộ tập thể Hoàng Cầu, ô tô tránh, 3 ngủ, full nội thất, 5,3 tỷ",7850.0,157.0,50.0,3.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
"Nhà Lạc Trung ô tô đỗ cửa trung tâm Hai Bà Trưng 65 chỉ 15,9 tỷ",7850.0,157.0,50.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
"Căn hộ 85m2 sổ đỏ phố Bạch Mai, Thanh Nhàn ô tô đỗ cửa , sổ đỏ tầng 1",7850.0,157.0,50.0,2.0,"Tập thể, cư xá",Quận Hai Bà Trưng,72,19
"NHÀ DÂN XÂY XUÂN LA 44,1m2-NGÕ THÔNG-NỞ HẬU-OTO ĐỖ 15M",7850.0,157.0,50.0,3.0,"Nhà ngõ, hẻm",Quận Tây Hồ,68,26
Nhà chính chủ 2C Thổ Quan KD sầm uất ngay sát đường Khâm Thiên,7850.0,157.0,50.0,2.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
"CĂN GÓC XÂY ĐƠN LẬP 45M2, SÂN TRƯỚC VÀ SAU, Ô TÔ ĐỖ CỬA.",7850.0,157.0,50.0,3.0,Hướng Nam,Huyện Hoài Đức,4,3
BÁN NHÀ MỚI XÂY – THANG MÁY – FULL NỘI THẤT – NGÕ 92 NGUYỄN KHÁNH TOÀN,7850.0,157.0,50.0,5.0,"Nhà ngõ, hẻm",Quận Cầu Giấy,68,18
Chính chủ cần bán nhà 5 tầng 3ngủ 3wc khu dân trí cao,7850.0,157.0,50.0,3.0,Hướng Bắc,Quận Nam Từ Liêm,3,24
"cần bán gấp nhà Quang lãm Hà Đông , giá 5 tỷ",7850.0,157.0,50.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
"Chính chủ bán gấp siêu đẹp Phú Đô 6 tầng 35m2 chỉ 8,6",7850.0,157.0,50.0,4.0,"Nhà mặt phố, mặt tiền",Quận Nam Từ Liêm,67,24
Minh Khai- Nhà Đẹp - Sổ Đẹp - 5M Ô Tô Tránh- 30Mx5T,6900.0,230.0,30.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
"Lò Đúc- Ngõ Ngách Thông- Ô Tô Tránh 20M- Trước Nhà 2,5M",6900.0,230.0,30.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
Trần Khát Chân- 35Mx5T - Cách Phố 50M,6900.0,230.0,30.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
Dương Văn Bé- Mặt Ngõ Thông Kinh Doanh- Mặt Tiền Rộng,6900.0,230.0,30.0,4.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
Lô Góc- Trước Nhà 3M- Ngõ Thông- Gần Phố 37Mx5T,6900.0,230.0,30.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
"Căn Hộ Cao Cấp Westlake Residential, DT135m2, 3PN, View Hồ Tây Mát Mẻ",6900.0,230.0,30.0,3.0,Chung cư,Quận Tây Hồ,0,26
"BÁN NHÀ KV PHÙNG KHOANG, NGUYỄN TRÃI, LƯƠNG THẾ VINH. 42 M *5T. 8 TỶ",6900.0,230.0,30.0,4.0,"Nhà ngõ, hẻm",Quận Nam Từ Liêm,68,24
cực phẩm đầu tư LÃI VỐN Đức Giang - Long Biên,6900.0,230.0,30.0,4.0,Nhà phố liền kề,Quận Long Biên,69,23
"Bán Nhà Đại Mỗ, Tây Mỗ Nam Từ Liêm. Nhà Mới 5 Tầng. Nhỉnh 5 Tỷ",6900.0,230.0,30.0,3.0,"Nhà ngõ, hẻm",Quận Nam Từ Liêm,68,24
"Bán nhà Kv Văn Quán Mộ Lao, vị trí đẹp, 40 m2 nhỉnh 5 tỷ",6900.0,230.0,30.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
"Bán nhà Kv Trần Phú, Mỗ Lao, nhà đẹp dân xây ở ngay. 45 m2. 6-7 Tỷ",6900.0,230.0,30.0,4.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
"Hiếm MP Yên Hoa, view hồ, 40m, 7T, MT4.7m, 31 tỷ",6900.0,230.0,30.0,3.0,"Nhà mặt phố, mặt tiền",Quận Tây Hồ,67,26
"Bán nhà Khương Trung (20 m ra phố, ảnh thật 100%).S:45m.4T.giá 10.5 tỷ",6900.0,230.0,30.0,4.0,"Nhà mặt phố, mặt tiền",Quận Thanh Xuân,67,25
"LÊ ĐỨC THỌ - NGÕ THÔNG - KINH DOANH - Ô TÔ 12,9 TỶ",6900.0,230.0,30.0,5.0,"Nhà ngõ, hẻm",Quận Cầu Giấy,68,18
"nhà phố Trạm dân xây, mới, rẻ nhất thị trường, siêu rộng, có sân riêng",6900.0,230.0,30.0,5.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
NHÀ ĐẸP GIÁ RẺ KIM CHUNG,4250.0,137.0,31.0,3.0,"Nhà mặt phố, mặt tiền",Huyện Hoài Đức,67,3
NHÀ FULL NỘI THẤT PHÚ DIỄN,4250.0,137.0,31.0,3.0,Hướng Nam,Quận Bắc Từ Liêm,4,17
"Chính chủ bán nhà Vân, ngõ ôtô cách 10m. Sổ cc,dt 32m x 4 tầng đầy",4250.0,137.0,31.0,4.0,"Nhà ngõ, hẻm",Huyện Hoài Đức,68,3
Cần bán gấp căn 2 ngủ chung cư 304 Hồ Tùng mậu giá nhỉnh 3 tỷ,4250.0,137.0,31.0,2.0,Chung cư,Quận Bắc Từ Liêm,0,17
OTO QUA NHÀ phố Kim Ngưu; 41m x 5 tầng THANG MÁY; NHÀ XÂY MỚI,4250.0,137.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
"BÁN NHÀ THẠCH BÀN 58M 6,5 TẦNG KINH DOANH, THANG MÁY, Ô TÔ TRÁNH",4250.0,137.0,31.0,4.0,"Nhà mặt phố, mặt tiền",Quận Long Biên,67,23
THƯỢNG THANH -NHÀ ĐẸP Ở LUÔN FULL NỘI THẤT - 2 THOÁNG TRƯỚC SAU,4250.0,137.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
"Nhà mặt ngõ Quan Thổ 1, dân xây, 3gác đỗ cửa, gần ôtô, 45m², 8.1 tỷ.",4250.0,137.0,31.0,4.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
Nhà Lê Trọng Tấn cạnh Đh Nguyễn Trãi 4 tầng 3PN full nội thất chỉ 6 tỷ,4250.0,137.0,31.0,3.0,Hướng Tây Nam,Quận Hà Đông,7,22
Bán Nhà Ỷ La Dương Nội 4 tầng lô góc dọn về ở ngay chỉ với 4 tỷ,4250.0,137.0,31.0,2.0,Hướng Nam,Quận Hà Đông,4,22
42m2 Nhà 4 Tầng chỉ với 3 tỷ ngõ Ôtô tọa lạc tại tt.Chúc Sơn,4250.0,137.0,31.0,4.0,Hướng Tây Bắc,Huyện Chương Mỹ,6,1
HÓT! BÁN NHÀ BÁT KHỐI 30m×6tầng. Dân trí cao. Giá hơn 8tỷ,4250.0,137.0,31.0,5.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
HOT!!! Nhà CỰC ĐẸP Khương Đình Thanh Xuân – Full đồ – gần phố – 7.8,4250.0,137.0,31.0,4.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
Cần bán gấp căn hộ chung cư Central Field,4250.0,137.0,31.0,2.0,Hướng Đông Nam,Quận Cầu Giấy,10,18
BÁN NHÀ XÂY MỚI số 24 ngõ 91 đường Hoàng Mai; 36m xây 5 tầng giá 7.6 t,4250.0,137.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
Nhà Phố Ỷ La Dương Nội.4 tầng -52m2,7200.0,109.0,66.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
"Nhà trung tâmHàĐông, đường ôtô thông Quang Trung sang Lê Hồng Phong.",7200.0,109.0,66.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
"Ngọc Khánh, 15m ra đường ô tô, tiện ích bạt ngàn, thông Kim Mã,68m2x4T",7200.0,109.0,66.0,5.0,"Nhà ngõ, hẻm",Quận Ba Đình,68,16
Cực Phẩm ! Căn Hộ Dịch Vụ Dòng Tiền -Thang Máy Doanh Thu 40tr/ Tháng,7200.0,109.0,66.0,5.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
"Hào Nam, ngõ thông kd, nhà đẹ ở ngay, gần mặt phố,36m2x5T",7200.0,109.0,66.0,4.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
TT CẦU GIẤY - 40M2 DÂN XÂY 2 THOÁNG - Ô TÔ 50M - NHỈNH 8 TỶ,7200.0,109.0,66.0,4.0,"Nhà ngõ, hẻm",Quận Cầu Giấy,68,18
"Gấp,Trần Quang Diệu gần trường học ,cv tiện ích bạt ngàn 38m2x5T,MT 4m",7200.0,109.0,66.0,3.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
"HAI BÀ, 53 m * 4 TẦNG MT QUYỀN LỰC, ÔTÔ 15M - SỔ VUÔNG CHÍNH CHỦ",7200.0,109.0,66.0,5.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
NHÀ PHỐ ĐÀM QUANG TRUNG - MỚI TINH - FULL NỘI THẤT - THANG MÁY SỊN SÒ,7200.0,109.0,66.0,5.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
"Nhà Quan Nhân, Thanh Xuân. 40m, 5 tầng, mặt tiền 6m. Giá 6,7 tỷ",7200.0,109.0,66.0,4.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"CẦN BÁN NHANH CĂN HỘ CC-3 NGỦ-PULL NỘI THẤT 85M GIÁ 4,7 TỶ DƯƠNG NỘI",7200.0,109.0,66.0,3.0,Hướng Đông Bắc,Quận Hà Đông,9,22
BÁN NHÀ PHỐ KIM ĐỒNG TÂN MAI HOÀNG MAI VỈA HÈ Ô TÔ TRÁNH KD 5T 10.95TY,7200.0,109.0,66.0,3.0,Hướng Tây,Quận Hoàng Mai,5,21
BÁN NHÀ MẶT PHỐ GIÁP BÁT GIẢI PHÓNG HOÀNG MAI 5T THANG MÁY 55M 16.8TY,7200.0,109.0,66.0,5.0,Hướng Tây Nam,Quận Hoàng Mai,7,21
BÁN NHÀ LĨNH NAM 30m 4TẦNG KHÔNG QUY HOẠCH LÔ GÓC THOÁNG,2860.0,95.0,30.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"50M RA PHỐ, BA GÁC TRÁNH, NGÕ NÔNG RỘNG, NGUYỄN TRÃI THANH XUÂN 40M2 .",2860.0,95.0,30.0,4.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
Chỉ nhỉnh 13 tỷ có nhà riêng 45m full nội thất phố Lê Trọng Tấn,2860.0,95.0,30.0,4.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
BÁN NHÀ MINH KHAI(ẢNH THẬT 100%- LÔ GÓC). S: 30M. 5 T: GIÁ 5.9 tỷ,2860.0,95.0,30.0,3.0,"Nhà mặt phố, mặt tiền",Quận Hai Bà Trưng,67,19
BÁN NHÀ PHỐ VỌNG – LÔ GÓC – 5 TẦNG MỚI ĐẸP – CHỈ 5.4 TỶ,2860.0,95.0,30.0,4.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
"Bán nhà mặt phố Nguyễn Khánh Toàn, vỉa hè 6m, 40m2 5 tầng nhỉnh 20 tỉ",2860.0,95.0,30.0,3.0,"Nhà mặt phố, mặt tiền",Quận Cầu Giấy,67,18
"Biệt thự Xuân Đỉnh-Đỗ Nhuận, lô góc 3 thoáng, ôtô đỗ cửa 90m2 hơn 15tỉ",2860.0,95.0,30.0,5.0,"Nhà ngõ, hẻm",Quận Bắc Từ Liêm,68,17
"Chính chủ bán nhà Xuân Đỉnh - Xuân La 60m2 MT 5m, bãi đỗ ôtô cách 20m",2860.0,95.0,30.0,4.0,"Nhà ngõ, hẻm",Quận Bắc Từ Liêm,68,17
Bán căn hộ tầng 12 khu 5 toà mới Thanh Hà nhà full đồ,2860.0,95.0,30.0,2.0,Hướng Nam,Quận Hà Đông,4,22
"KIM GIANG HÀNG HIẾM Nhà bán vị trí đẹp, một nhà ra mặt ngõ,",2860.0,95.0,30.0,4.0,"Nhà mặt phố, mặt tiền",Huyện Thanh Trì,67,10
CẦN BÁN NHÀ CỔ LINH LONG BIÊN HÀ NỘI.,2860.0,95.0,30.0,4.0,Hướng Tây,Quận Long Biên,5,23
"Bán nhà văn phú, 5 tầng thang máy , nhà đẹp ,ô tô đỗ cửa",2860.0,95.0,30.0,3.0,Hướng Đông Nam,Quận Hà Đông,10,22
Bán căn hộ chung cư Nguyễn Chánh - 145M2 - 3 ngủ - chỉ 9.7 tỷ,2860.0,95.0,30.0,3.0,Chung cư,Quận Cầu Giấy,0,18
"BÁN KIOT CHỢ ĐẦU MỐI NAM HÀ NỘI, KINH DOANH NGÀY ĐÊM,ĐẦU TƯ LỢI NHUẬN",2860.0,95.0,30.0,2.0,"Nhà mặt phố, mặt tiền",Huyện Thanh Oai,67,9
cần bán căn 2 ngủ chung cư bid residence - giá đầu tư,3318.0,42.0,79.0,2.0,Chung cư,Quận Hà Đông,0,22
BÁN GẤP NHÀ CẦU DIỄN - Ô TÔ ĐỖ CỬA NHÀ - ĐẤT PHÂN LÔ VIEW THOÁNG,3318.0,42.0,79.0,5.0,"Nhà ngõ, hẻm",Quận Bắc Từ Liêm,68,17
"BÁN NHÀ MẶT PHỐ QUANG TRUNG - HÀ ĐÔNG, 52M, MẶT TIỀN 5.5M, KINH DOANH",3318.0,42.0,79.0,3.0,"Nhà mặt phố, mặt tiền",Quận Hà Đông,67,22
"CĂN HỘ ĐẸP GIÁ TỐT HIẾM GẶP – NHỈNH 4 TỶ SỞ HỮU NGAY 75M2, ĐỦ NỘI THẤT",3318.0,42.0,79.0,2.0,Hướng Bắc,Quận Hoàng Mai,3,21
"Bán nhà Mậu Lương, 39m2 x 4 tầng, giá 5,75 tỷ",3318.0,42.0,79.0,4.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
Nhà dân xây chắc chắn 38M 5 tầng 4PN vài bước ra phố,3318.0,42.0,79.0,4.0,"Nhà ngõ, hẻm",Quận Nam Từ Liêm,68,24
NHÀ PHỐ_ GẦN Ô TÔ_ DT RỘNG GẦN 60M CHỈ 7.1TỶ,3318.0,42.0,79.0,2.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
BÁN NHÀ TRƯƠNG ĐỊNH - 30M x 4 TẦNG GIÁ CHỈ 3.9 TỶ Ở NGAY NGÕ THÔNG,3318.0,42.0,79.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
DT50m² nhà dân xây 4pn vị trí cực kỳ đẹp trung tâm P. Thạch Bàn - LB,3318.0,42.0,79.0,4.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
Nhà 4tầng 3pn Phố Ẩm Thực P Thạch Cầu,3318.0,42.0,79.0,4.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
Nhà đẹp 4tầng 3pn P. Thạch Bàn giá tốt,3318.0,42.0,79.0,3.0,Nhà phố liền kề,Quận Long Biên,69,23
"Bán nhà Đê La Thành - Ô tô đỗ gần - Ngõ thông kinh doanh.Giá: 5,65 tỷ",3318.0,42.0,79.0,2.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
"Sở hữu ngay căn hộ 63m - Hướng Đông Nam - Sổ hồng. Giá chỉ 2,5x tỷ",3318.0,42.0,79.0,2.0,Chung cư,Huyện Thanh Trì,0,10
"Bán gấp căn hộ full nội thất Hồ Gươm Plaza,Trần Phú,Mỗ Lao,Hà Đông",3318.0,42.0,79.0,3.0,Chung cư,Quận Hà Đông,0,22
"Bán căn hộ CC tại Khu nhà ở Hưng Thịnh, giá thỏa thuận, 56m2, 2PN, 1WC",3318.0,42.0,79.0,2.0,Chung cư,Quận Hà Đông,0,22
"Nhà xây độc lập oto đậu cổng, 51m-4T-5pn về ở ngay,gần DHTT",3318.0,42.0,79.0,5.0,"Nhà ngõ, hẻm",Huyện Chương Mỹ,68,1
"BÁN NHÀ PHỐ XUÂN LA, 6 TẦNG THANG MÁY, Ô TÔ ĐỖ CỔNG, CHỈ 11 TỶ",3318.0,42.0,79.0,4.0,"Nhà ngõ, hẻm",Quận Tây Hồ,68,26
chính chủ gửi bán căn hộ 80m2 2pn-2wc tầng cao view cực đẹp sẵn sổ,3318.0,42.0,79.0,2.0,Chung cư,Quận Cầu Giấy,0,18
Bán nhà tân minh -vinh ninh -thanht trì,4500.0,150.0,30.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
Bán Nhà Riêng 4Tầng 41m Full Đồ Ngõ ôtô Tại Văn Trì Minh Khai Giá Rẻ,4500.0,150.0,30.0,5.0,Hướng Đông Bắc,Quận Bắc Từ Liêm,9,17
NHà lô góc dân xây phố Trương Định ngõ ba gác chánh nhà đẹp ở ngay 60,4500.0,150.0,30.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
SIÊU PHẨM KIM MÃ - BA ĐÌNH- NGÕ NÔNG - 50M RA PHỐ - GIẾNG TRỜI CÓ THỂ,4500.0,150.0,30.0,5.0,"Nhà ngõ, hẻm",Quận Ba Đình,68,16
SIÊU PHẨM CẦU GIẤY NHỈNH 8 TỶ - 40M2 X 4 TẦNG DÂN XÂY - 2 THOÁNG -OTO,4500.0,150.0,30.0,4.0,"Nhà ngõ, hẻm",Quận Cầu Giấy,68,18
"Tôi cần bán chung cư Ellipse Tower 90 m2, 2 ngủ, 2 vs chỉ 3.X tỷ",4500.0,150.0,30.0,2.0,Chung cư,Quận Hà Đông,0,22
